Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,CYCLE 3 ~ AN 6BAR 80C, CA 28.5BAR CV,,,,,,,
2024-06-22 05:52:48.505,135.208,,0.293990,0.000191,0.000381,2.718590,0.304790,0.055409
2024-06-22 05:52:48.605,135.308,,0.304430,0.000191,0.000190,2.676580,0.309769,0.054372
2024-06-22 05:52:48.705,135.408,,0.309170,0.000191,0.000190,2.642394,0.314750,0.053532
2024-06-22 05:52:48.805,135.508,,0.313910,0.000000,0.000000,2.616616,0.319791,0.052848
2024-06-22 05:52:48.905,135.608,,0.319600,0.000000,0.000190,2.598163,0.324741,0.052332
2024-06-22 05:52:49.005,135.708,,0.324340,0.000000,0.000381,2.585406,0.329739,0.051963
2024-06-22 05:52:49.105,135.808,,0.329080,0.000000,0.000571,2.577134,0.334722,0.051708
2024-06-22 05:52:49.205,135.908,,0.333830,0.000000,0.000381,2.568283,0.339775,0.051543
2024-06-22 05:52:49.305,136.008,,0.339520,0.000191,0.000381,2.555884,0.344740,0.051366
2024-06-22 05:52:49.405,136.108,,0.344260,0.000000,0.000190,2.538898,0.349768,0.051118
2024-06-22 05:52:49.505,136.208,,0.349000,0.000191,0.000190,2.516811,0.354701,0.050778
2024-06-22 05:52:49.605,136.308,,0.354690,0.000191,0.000381,2.494005,0.359797,0.050336
2024-06-22 05:52:49.705,136.408,,0.359430,-0.000191,0.000190,2.472147,0.364779,0.049880
2024-06-22 05:52:49.805,136.508,,0.364170,-0.000191,0.000190,2.452371,0.369798,0.049443
2024-06-22 05:52:49.905,136.608,,0.368920,0.000000,0.000381,2.435940,0.374781,0.049047
2024-06-22 05:52:50.005,136.708,,0.373660,-0.000191,0.000000,2.422575,0.379832,0.048719
2024-06-22 05:52:50.105,136.808,,0.377450,0.000000,0.000381,2.412381,0.384748,0.048451
2024-06-22 05:52:50.205,136.908,,0.379350,-0.000191,0.000190,2.405941,0.389791,0.048248
2024-06-22 05:52:50.305,137.008,,0.384090,0.000000,0.000000,2.400734,0.394772,0.048119
2024-06-22 05:52:50.405,137.108,,0.388830,0.000191,0.000381,2.398414,0.399799,0.048015
2024-06-22 05:52:50.505,137.208,,0.394520,-0.000191,0.000190,2.397483,0.404759,0.047968
2024-06-22 05:52:50.605,137.308,,0.399260,0.000000,0.000000,2.397957,0.409752,0.047950
2024-06-22 05:52:50.705,137.408,,0.404010,0.000000,-0.000190,2.400208,0.414781,0.047959
2024-06-22 05:52:50.805,137.508,,0.408750,0.000000,0.000381,2.402991,0.419810,0.048004
2024-06-22 05:52:50.905,137.608,,0.414440,-0.000191,0.000381,2.407205,0.424802,0.048060
2024-06-22 05:52:51.005,137.708,,0.419180,-0.000191,0.000190,2.412175,0.429796,0.048144
2024-06-22 05:52:51.105,137.808,,0.423920,0.000000,0.000381,2.417327,0.434767,0.048244
2024-06-22 05:52:51.205,137.908,,0.428660,0.000000,0.000381,2.423787,0.439797,0.048347
2024-06-22 05:52:51.305,138.008,,0.434350,-0.000191,0.000190,2.430454,0.444765,0.048476
2024-06-22 05:52:51.405,138.108,,0.439090,-0.000191,0.000571,2.437441,0.449718,0.048609
2024-06-22 05:52:51.505,138.208,,0.443840,-0.000191,0.000000,2.444880,0.454750,0.048749
2024-06-22 05:52:51.605,138.308,,0.454270,-0.000191,0.000381,2.452183,0.459819,0.048898
2024-06-22 05:52:51.705,138.408,,0.459010,-0.000191,0.000190,2.460149,0.464810,0.049044
2024-06-22 05:52:51.805,138.508,,0.464700,-0.000191,0.000000,2.468142,0.469820,0.049203
2024-06-22 05:52:51.905,138.608,,0.469440,-0.000191,0.000190,2.476401,0.474750,0.049528
2024-06-22 05:52:52.005,138.708,,0.474180,0.000000,0.000190,2.484877,0.479830,0.049528
2024-06-22 05:52:52.105,138.808,,0.478930,-0.000191,0.000190,2.492772,0.484796,0.049698
2024-06-22 05:52:52.205,138.908,,0.483670,-0.000191,0.000000,2.501619,0.489779,0.049855
2024-06-22 05:52:52.305,139.008,,0.488410,-0.000191,0.000190,2.510253,0.494794,0.050032
2024-06-22 05:52:52.405,139.108,,0.494100,-0.000191,0.000190,2.517882,0.499795,0.050205
2024-06-22 05:52:52.505,139.208,,0.498840,-0.000381,0.000381,2.527265,0.504768,0.050358
2024-06-22 05:52:52.605,139.308,,0.504530,-0.000191,0.000190,2.536314,0.509790,0.050545
2024-06-22 05:52:52.705,139.408,,0.509270,-0.000191,0.000381,2.545515,0.514696,0.050726
2024-06-22 05:52:52.805,139.508,,0.514020,0.000000,0.000381,2.554703,0.519767,0.050910
2024-06-22 05:52:52.905,139.608,,0.518760,0.000000,0.000190,2.563794,0.524734,0.051094
2024-06-22 05:52:53.005,139.708,,0.523500,-0.000191,0.000381,2.573652,0.529708,0.051276
2024-06-22 05:52:53.105,139.808,,0.529190,-0.000191,0.000381,2.582916,0.534725,0.051473
2024-06-22 05:52:53.205,139.908,,0.533930,-0.000191,0.000190,2.593357,0.539764,0.051658
2024-06-22 05:52:53.305,140.008,,0.538670,-0.000191,0.000381,2.603473,0.544700,0.051867
2024-06-22 05:52:53.405,140.108,,0.538670,-0.000191,0.000190,2.614415,0.549752,0.052069
2024-06-22 05:52:53.505,140.208,,0.543420,-0.000381,0.000381,2.625372,0.554664,0.052288
2024-06-22 05:52:53.605,140.308,,0.549110,-0.000191,0.000190,2.636817,0.559748,0.052736
2024-06-22 05:52:53.705,140.408,,0.553850,0.000000,0.000381,2.648618,0.564709,0.052736
2024-06-22 05:52:53.805,140.508,,0.558590,-0.000191,0.000190,2.660946,0.569748,0.052972
2024-06-22 05:52:53.905,140.608,,0.563330,-0.000191,0.000381,2.673450,0.574755,0.053219
2024-06-22 05:52:54.005,140.708,,0.569020,-0.000191,-0.000190,2.687015,0.579804,0.053469
2024-06-22 05:52:54.105,140.808,,0.573760,-0.000191,0.000190,2.700448,0.584741,0.053740
2024-06-22 05:52:54.205,140.908,,0.578500,-0.000381,0.000381,2.715080,0.589738,0.054009
2024-06-22 05:52:54.305,141.008,,0.584200,-0.000191,0.000381,2.730483,0.594707,0.054302
2024-06-22 05:52:54.405,141.108,,0.588940,0.000000,0.000190,2.745744,0.599768,0.054610
2024-06-22 05:52:54.505,141.208,,0.593680,0.000000,0.000190,2.761277,0.604683,0.054915
2024-06-22 05:52:54.605,141.308,,0.598420,0.000000,0.000190,2.777454,0.609708,0.055549
2024-06-22 05:52:54.705,141.408,,0.604110,0.000191,0.000190,2.794251,0.614682,0.055549
2024-06-22 05:52:54.805,141.508,,0.608850,0.000000,0.000000,2.812013,0.619760,0.055885
2024-06-22 05:52:54.905,141.608,,0.614540,0.000191,0.000190,2.828773,0.624718,0.056575
2024-06-22 05:52:55.005,141.708,,0.619280,0.000000,0.000381,2.847700,0.629744,0.056575
2024-06-22 05:52:55.105,141.808,,0.628770,0.000191,0.000381,2.866005,0.634685,0.056954
2024-06-22 05:52:55.206,141.909,,0.633510,0.000191,0.000190,2.884878,0.639764,0.057320
2024-06-22 05:52:55.305,142.008,,0.639200,0.000191,0.000381,2.903747,0.644688,0.057698
2024-06-22 05:52:55.405,142.108,,0.643940,0.000000,0.000190,2.923666,0.649695,0.058075
2024-06-22 05:52:55.505,142.208,,0.648680,0.000191,0.000190,2.943269,0.654639,0.058473
2024-06-22 05:52:55.605,142.308,,0.653430,0.000191,0.000381,2.962735,0.659751,0.058865
2024-06-22 05:52:55.705,142.408,,0.659120,0.000191,0.000381,2.982483,0.664692,0.059650
2024-06-22 05:52:55.805,142.508,,0.663860,0.000191,0.000190,3.002879,0.669760,0.059650
2024-06-22 05:52:55.905,142.608,,0.668600,0.000191,0.000381,3.022533,0.674724,0.060451
2024-06-22 05:52:56.005,142.708,,0.673340,0.000000,0.000381,3.043251,0.679762,0.060451
2024-06-22 05:52:56.105,142.808,,0.679030,0.000000,0.000571,3.063086,0.684709,0.060865
2024-06-22 05:52:56.206,142.909,,0.683770,0.000000,0.000381,3.083252,0.689719,0.061665
2024-06-22 05:52:56.305,143.008,,0.688520,0.000000,0.000381,3.103130,0.694694,0.061665
2024-06-22 05:52:56.405,143.108,,0.693260,0.000191,0.000190,3.125898,0.699772,0.062063
2024-06-22 05:52:56.505,143.208,,0.698950,0.000191,0.000190,3.143641,0.704664,0.062873
2024-06-22 05:52:56.605,143.308,,0.698950,0.000191,0.000190,3.162686,0.709755,0.062873
2024-06-22 05:52:56.705,143.408,,0.703690,0.000191,0.000190,3.181079,0.714691,0.063622
2024-06-22 05:52:56.805,143.508,,0.708430,0.000191,0.000190,3.200418,0.719711,0.063622
2024-06-22 05:52:56.905,143.608,,0.714120,0.000191,0.000381,3.218704,0.724690,0.064008
2024-06-22 05:52:57.005,143.708,,0.718860,0.000191,0.000190,3.236302,0.729697,0.064726
2024-06-22 05:52:57.105,143.808,,0.723610,0.000381,0.000190,3.253700,0.734661,0.064726
2024-06-22 05:52:57.205,143.908,,0.728350,0.000191,0.000381,3.269753,0.739753,0.065074
2024-06-22 05:52:57.305,144.008,,0.734040,0.000191,0.000190,3.286474,0.744666,0.065729
2024-06-22 05:52:57.405,144.108,,0.737830,0.000000,0.000381,3.301978,0.749691,0.065729
2024-06-22 05:52:57.505,144.208,,0.743520,0.000191,0.000190,3.317396,0.754675,0.066040
2024-06-22 05:52:57.605,144.308,,0.748260,0.000000,0.000381,3.332354,0.759699,0.066647
2024-06-22 05:52:57.705,144.408,,0.753950,0.000381,0.000381,3.345429,0.764660,0.066647
2024-06-22 05:52:57.805,144.508,,0.758700,0.000000,0.000381,3.359051,0.769695,0.066909
2024-06-22 05:52:57.905,144.608,,0.763440,0.000191,0.000381,3.371514,0.774702,0.067430
2024-06-22 05:52:58.005,144.708,,0.769130,0.000191,0.000381,3.371514,0.774702,0.067430
2024-06-22 05:52:58.105,144.808,,0.773870,0.000191,0.000190,3.393829,0.784680,0.067877
2024-06-22 05:52:58.205,144.908,,0.783350,0.000191,0.000381,3.404189,0.789733,0.067877
2024-06-22 05:52:58.305,145.008,,0.788090,0.000191,0.000381,3.413911,0.794646,0.068278
2024-06-22 05:52:58.405,145.108,,0.793780,0.000191,0.000190,3.423788,0.799710,0.068476
2024-06-22 05:52:58.505,145.208,,0.798530,0.000191,0.000190,3.431673,0.804690,0.068476
2024-06-22 05:52:58.605,145.308,,0.803270,0.000381,0.000000,3.439663,0.809648,0.068793
2024-06-22 05:52:58.705,145.408,,0.808960,0.000381,0.000190,3.446499,0.814666,0.068793
2024-06-22 05:52:58.805,145.508,,0.813700,0.000191,0.000381,3.452385,0.819717,0.069048
2024-06-22 05:52:58.905,145.608,,0.818440,0.000191,0.000381,3.458804,0.824689,0.069176
2024-06-22 05:52:59.005,145.708,,0.823180,0.000191,0.000381,3.464059,0.829735,0.069176
2024-06-22 05:52:59.106,145.809,,0.828870,0.000191,0.000190,3.468563,0.834659,0.069371
2024-06-22 05:52:59.205,145.908,,0.833620,0.000191,0.000190,3.473370,0.839775,0.069467
2024-06-22 05:52:59.305,146.008,,0.838360,0.000381,0.000381,3.476202,0.844709,0.069467
2024-06-22 05:52:59.405,146.108,,0.843100,0.000191,0.000190,3.480456,0.849690,0.069609
2024-06-22 05:52:59.505,146.208,,0.848790,0.000381,0.000381,3.483381,0.854691,0.069668
2024-06-22 05:52:59.605,146.308,,0.853530,0.000191,0.000381,3.486073,0.859738,0.069668
2024-06-22 05:52:59.705,146.408,,0.858270,0.000000,0.000381,3.487955,0.864673,0.069759
2024-06-22 05:52:59.805,146.508,,0.858270,0.000191,0.000190,3.489727,0.869715,0.069795
2024-06-22 05:52:59.905,146.608,,0.863020,0.000381,0.000190,3.491468,0.874701,0.069795
2024-06-22 05:53:00.005,146.708,,0.868710,0.000191,0.000190,3.493528,0.879762,0.069871
2024-06-22 05:53:00.105,146.808,,0.873450,0.000191,0.000000,3.494231,0.884686,0.069885
2024-06-22 05:53:00.205,146.908,,0.878190,0.000191,0.000190,3.495605,0.889706,0.069885
2024-06-22 05:53:00.305,147.008,,0.883880,0.000191,0.000190,3.495135,0.894726,0.069903
2024-06-22 05:53:00.405,147.108,,0.888620,0.000000,0.000571,3.495818,0.899756,0.069903
2024-06-22 05:53:00.505,147.208,,0.893360,0.000000,0.000190,3.494454,0.904699,0.069916
2024-06-22 05:53:00.605,147.308,,0.898110,0.000191,0.000190,3.495297,0.909716,0.069906
2024-06-22 05:53:00.705,147.408,,0.903800,0.000000,0.000381,3.495297,0.909716,0.069906
2024-06-22 05:53:00.805,147.508,,0.908540,0.000000,0.000381,3.494603,0.919749,0.069892
2024-06-22 05:53:00.905,147.608,,0.913280,0.000191,0.000190,3.493677,0.924653,0.069892
2024-06-22 05:53:01.005,147.708,,0.918020,0.000000,0.000571,3.493094,0.929663,0.069862
2024-06-22 05:53:01.105,147.808,,0.923710,0.000000,0.000381,3.491518,0.934632,0.069862
2024-06-22 05:53:01.205,147.908,,0.933190,-0.000191,0.000190,3.491123,0.939716,0.069830
2024-06-22 05:53:01.305,148.008,,0.938890,0.000191,0.000000,3.489109,0.944663,0.069782
2024-06-22 05:53:01.405,148.108,,0.943630,0.000000,0.000381,3.488929,0.949662,0.069782
2024-06-22 05:53:01.505,148.208,,0.948370,-0.000191,0.000190,3.487735,0.954646,0.069755
2024-06-22 05:53:01.605,148.308,,0.953110,0.000000,0.000381,3.486798,0.959666,0.069736
2024-06-22 05:53:01.705,148.408,,0.957850,-0.000191,0.000571,3.484799,0.964646,0.069736
2024-06-22 05:53:01.806,148.509,,0.963540,0.000000,0.000381,3.482948,0.969630,0.069659
2024-06-22 05:53:01.905,148.608,,0.968280,0.000000,0.000381,3.481918,0.974658,0.069638
2024-06-22 05:53:02.005,148.708,,0.973030,0.000000,0.000190,3.480256,0.979717,0.069638
2024-06-22 05:53:02.106,148.809,,0.978720,0.000000,0.000190,3.478473,0.984683,0.069569
2024-06-22 05:53:02.205,148.908,,0.983460,0.000000,0.000381,3.477201,0.989717,0.069544
2024-06-22 05:53:02.305,149.008,,0.988200,0.000000,0.000381,3.476292,0.994653,0.069544
2024-06-22 05:53:02.405,149.108,,0.992940,0.000000,0.000381,3.476066,0.999663,0.069521
2024-06-22 05:53:02.505,149.208,,0.998630,0.000000,0.000571,3.475986,1.004661,0.069520
2024-06-22 05:53:02.605,149.308,,1.003370,0.000000,0.000190,3.476109,1.009675,0.069520
2024-06-22 05:53:02.705,149.408,,1.008120,0.000191,0.000381,3.476852,1.014618,0.069537
2024-06-22 05:53:02.805,149.508,,1.012860,0.000000,0.000381,3.477583,1.019720,0.069552
2024-06-22 05:53:02.905,149.608,,1.018550,0.000000,0.000190,3.479010,1.024647,0.069580
2024-06-22 05:53:03.005,149.708,,1.021390,-0.000381,0.000000,3.481495,1.029675,0.069580
2024-06-22 05:53:03.105,149.808,,1.023290,0.000000,0.000190,3.483472,1.034661,0.069669
2024-06-22 05:53:03.205,149.908,,1.028030,-0.000191,0.000381,3.487068,1.039681,0.069741
2024-06-22 05:53:03.305,150.008,,1.032770,-0.000191,0.000381,3.491201,1.044670,0.069741
2024-06-22 05:53:03.405,150.108,,1.038460,-0.000191,0.000000,3.495878,1.049656,0.069918
2024-06-22 05:53:03.505,150.208,,1.043210,-0.000381,0.000190,3.502006,1.054638,0.070040
2024-06-22 05:53:03.605,150.308,,1.047950,0.000000,0.000190,3.507776,1.059666,0.070040
2024-06-22 05:53:03.705,150.408,,1.053640,-0.000191,0.000381,3.515038,1.064641,0.070301
2024-06-22 05:53:03.805,150.508,,1.058380,0.000000,0.000190,3.522966,1.069655,0.070459
2024-06-22 05:53:03.905,150.608,,1.063120,-0.000191,0.000000,3.531720,1.074635,0.070459
2024-06-22 05:53:04.005,150.708,,1.067860,-0.000191,0.000381,3.541408,1.079707,0.070828
2024-06-22 05:53:04.105,150.808,,1.073550,-0.000191,0.000381,3.551892,1.084678,0.071038
2024-06-22 05:53:04.205,150.908,,1.078300,-0.000191,0.000571,3.563193,1.089640,0.071264
2024-06-22 05:53:04.305,151.008,,1.083040,-0.000191,0.000381,3.575656,1.094651,0.071513
2024-06-22 05:53:04.405,151.108,,1.088730,-0.000191,0.000381,3.588012,1.099733,0.071760
2024-06-22 05:53:04.505,151.208,,1.093470,-0.000381,0.000381,3.601799,1.104655,0.072036
2024-06-22 05:53:04.605,151.308,,1.098210,-0.000381,0.000190,3.618918,1.109713,0.072378
2024-06-22 05:53:04.705,151.408,,1.108640,-0.000191,0.000190,3.633056,1.114642,0.072661
2024-06-22 05:53:04.805,151.508,,1.113380,-0.000191,0.000000,3.648830,1.119709,0.072977
2024-06-22 05:53:04.905,151.608,,1.118130,0.000000,0.000190,3.664946,1.124673,0.073299
2024-06-22 05:53:05.005,151.708,,1.122870,0.000000,0.000381,3.681853,1.129631,0.073299
2024-06-22 05:53:05.105,151.808,,1.128560,-0.000191,0.000190,3.699993,1.134640,0.074000
2024-06-22 05:53:05.205,151.908,,1.133300,-0.000191,0.000190,3.717464,1.139612,0.074349
2024-06-22 05:53:05.305,152.008,,1.138040,-0.000191,0.000000,3.736739,1.144653,0.074349
2024-06-22 05:53:05.405,152.108,,1.142780,-0.000191,0.000381,3.756001,1.149657,0.075120
2024-06-22 05:53:05.505,152.208,,1.147530,-0.000191,0.000190,3.776248,1.154618,0.075525
2024-06-22 05:53:05.605,152.308,,1.153220,0.000000,0.000381,3.796606,1.159632,0.075932
2024-06-22 05:53:05.706,152.409,,1.157960,-0.000191,0.000190,3.817037,1.164633,0.076341
2024-06-22 05:53:05.805,152.508,,1.162700,-0.000191,0.000381,3.838616,1.169587,0.076772
2024-06-22 05:53:05.905,152.608,,1.167440,0.000000,0.000190,3.859910,1.174598,0.077198
2024-06-22 05:53:06.005,152.708,,1.173130,-0.000191,0.000381,3.881413,1.179684,0.077628
2024-06-22 05:53:06.105,152.808,,1.177870,-0.000191,0.000190,3.902745,1.184653,0.078055
2024-06-22 05:53:06.206,152.909,,1.182620,-0.000191,0.000381,3.924463,1.189684,0.078489
2024-06-22 05:53:06.305,153.008,,1.183560,-0.000191,0.000381,3.947065,1.194636,0.078489
2024-06-22 05:53:06.405,153.108,,1.188310,-0.000191,0.000190,3.969820,1.199676,0.079396
2024-06-22 05:53:06.505,153.208,,1.193050,0.000000,0.000000,3.991271,1.204626,0.079825
2024-06-22 05:53:06.605,153.308,,1.198740,0.000000,0.000571,4.014338,1.209630,0.079825
2024-06-22 05:53:06.705,153.408,,1.203480,0.000000,0.000381,4.036566,1.214638,0.080731
2024-06-22 05:53:06.805,153.508,,1.208220,-0.000191,0.000190,4.058633,1.219641,0.081173
2024-06-22 05:53:06.905,153.608,,1.212960,0.000000,0.000190,4.080534,1.224644,0.081611
2024-06-22 05:53:07.005,153.708,,1.217710,0.000000,0.000190,4.102441,1.229637,0.082049
2024-06-22 05:53:07.105,153.808,,1.223400,-0.000381,0.000000,4.125299,1.234635,0.082506
2024-06-22 05:53:07.205,153.908,,1.228140,0.000000,0.000190,4.147117,1.239650,0.082942
2024-06-22 05:53:07.305,154.008,,1.232880,-0.000191,0.000190,4.169292,1.244638,0.082942
2024-06-22 05:53:07.405,154.108,,1.237620,0.000000,0.000571,4.191365,1.249638,0.083827
2024-06-22 05:53:07.505,154.208,,1.242360,0.000000,0.000190,4.212188,1.254612,0.084244
2024-06-22 05:53:07.605,154.308,,1.248050,0.000000,0.000190,4.234550,1.259633,0.084244
2024-06-22 05:53:07.705,154.408,,1.252800,-0.000191,0.000381,4.255795,1.264632,0.085116
2024-06-22 05:53:07.805,154.508,,1.263230,0.000000,0.000000,4.276958,1.269617,0.085539
2024-06-22 05:53:07.905,154.608,,1.267970,0.000000,0.000381,4.297858,1.274617,0.085957
2024-06-22 05:53:08.005,154.708,,1.272710,0.000000,-0.000190,4.318568,1.279607,0.086371
2024-06-22 05:53:08.105,154.808,,1.277450,0.000191,0.000381,4.338846,1.284651,0.086777
2024-06-22 05:53:08.205,154.908,,1.283140,0.000000,0.000381,4.358056,1.289649,0.087161
2024-06-22 05:53:08.305,155.008,,1.287880,0.000191,0.000571,4.377589,1.294594,0.087552
2024-06-22 05:53:08.405,155.108,,1.292630,0.000000,0.000190,4.396333,1.299689,0.087927
2024-06-22 05:53:08.505,155.208,,1.298320,0.000000,0.000381,4.414513,1.304657,0.088290
2024-06-22 05:53:08.605,155.308,,1.303060,0.000000,0.000190,4.432644,1.309640,0.088653
2024-06-22 05:53:08.705,155.408,,1.307800,0.000000,0.000190,4.448646,1.314627,0.088973
2024-06-22 05:53:08.805,155.508,,1.313490,0.000000,0.000190,4.467772,1.319549,0.089355
2024-06-22 05:53:08.905,155.608,,1.317280,0.000191,0.000190,4.485783,1.324626,0.089716
2024-06-22 05:53:09.005,155.708,,1.322970,0.000191,0.000381,4.503307,1.329599,0.090066
2024-06-22 05:53:09.105,155.808,,1.327720,0.000191,0.000381,4.520795,1.334561,0.090416
2024-06-22 05:53:09.205,155.908,,1.333410,0.000191,0.000381,4.538085,1.339579,0.090762
2024-06-22 05:53:09.305,156.008,,1.338150,0.000000,0.000381,4.556360,1.344582,0.091127
2024-06-22 05:53:09.405,156.108,,1.342890,0.000191,0.000571,4.556360,1.344582,0.091127
2024-06-22 05:53:09.505,156.208,,1.342890,0.000191,0.000381,4.556360,1.344582,0.091127
2024-06-22 05:53:09.605,156.308,,1.342890,0.000191,0.000190,4.556360,1.344582,0.091127
2024-06-22 05:53:09.705,156.408,,1.342890,0.000381,0.000190,4.556360,1.344582,0.091127
2024-06-22 05:53:09.805,156.508,,1.342890,0.000191,0.000381,4.556360,1.344582,0.091127
2024-06-22 05:53:09.905,156.608,,1.342890,0.000191,0.000190,4.556360,1.344582,0.091127
2024-06-22 05:53:10.005,156.708,,1.342890,0.000191,0.000190,4.556360,1.344582,0.091127
2024-06-22 05:53:10.105,156.808,,1.342890,0.000000,0.000381,4.556360,1.344582,0.091127
2024-06-22 05:53:10.205,156.908,,1.342890,0.000000,0.000381,4.556360,1.344582,0.091127
