Format,1,,,,,,,
Emerald Version,3.5.5.0,,,,,,,
Station ID,G21-9800,,,,,,,
Environment,Emerald,,,,,,,
Test Name,AN 0BAR, CA 0BAR CV,,,,,,,
User Name,OB,,,,,,,
Comment,CV Logger,,,,,,,
Test Channel,System,,,,,,,
Logger Name,Process_Data,,,,,,,
Profile Name,CV.ini,,,,,,,
Number Of Tags,6,,,,,,,
Initial Log Rate,100 ms,,,,,,,
Start Time,2024-06-20 08:19:20,,,,,,,
-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------,-----------
~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~,~-~-~-~-~-~
,,,Voltage,Cell Voltage 001,Cell Voltage 002,Gamry-01.Current,Gamry-01.Voltage,Gamry-01.current_density
,s,,V,V,V,A,V,A/cm?
Time Stamp,Elapsed Time,File Mark,voltage,cell_voltage_001,cell_voltage_002,Gamry-01.current,Gamry-01.voltage,Gamry-01.current_density
2024-06-20 08:20:57.505,97.400,,0.983460,0.000000,0.000190,2.299605,0.989778,0.045992
2024-06-20 08:20:57.605,97.500,,0.988200,0.000000,-0.000190,2.309880,0.994730,0.046198
2024-06-20 08:20:57.705,97.600,,0.992940,0.000000,0.000381,2.366700,0.999744,0.047334
2024-06-20 08:20:57.806,97.701,,0.998630,-0.000191,0.000190,2.336525,1.004722,0.046730
2024-06-20 08:20:57.905,97.800,,1.003370,0.000000,0.000190,2.308474,1.009736,0.046169
2024-06-20 08:20:58.005,97.900,,1.008120,-0.000191,0.000381,2.390147,1.014700,0.047803
2024-06-20 08:20:58.105,98.000,,1.013810,-0.000191,0.000190,2.368397,1.019780,0.047368
2024-06-20 08:20:58.205,98.100,,1.018550,-0.000191,0.000381,2.343166,1.024702,0.046863
2024-06-20 08:20:58.305,98.200,,1.023290,0.000000,0.000000,2.328176,1.029750,0.046564
2024-06-20 08:20:58.405,98.300,,1.028030,-0.000381,0.000190,2.411627,1.034716,0.048233
2024-06-20 08:20:58.505,98.400,,1.033720,-0.000191,0.000190,2.405782,1.039768,0.048116
2024-06-20 08:20:58.605,98.500,,1.038460,-0.000191,0.000190,2.377839,1.044729,0.047557
2024-06-20 08:20:58.705,98.600,,1.043210,-0.000381,0.000381,2.412819,1.054698,0.048883
2024-06-20 08:20:58.806,98.701,,1.047950,0.000000,0.000190,2.412819,1.054698,0.048256
2024-06-20 08:20:58.906,98.801,,1.053640,-0.000191,0.000190,2.435231,1.059734,0.048705
2024-06-20 08:20:59.005,98.900,,1.058380,-0.000191,0.000000,2.446270,1.064688,0.048925
2024-06-20 08:20:59.105,99.000,,1.063120,0.000000,0.000381,2.459598,1.069738,0.049192
2024-06-20 08:20:59.205,99.100,,1.067860,-0.000191,0.000190,2.491480,1.074677,0.049830
2024-06-20 08:20:59.305,99.200,,1.073550,-0.000191,0.000190,2.451358,1.079777,0.049027
2024-06-20 08:20:59.405,99.300,,1.078300,-0.000381,0.000381,2.487199,1.084744,0.049744
2024-06-20 08:20:59.505,99.400,,1.083040,-0.000381,0.000000,2.522120,1.089686,0.050442
2024-06-20 08:20:59.605,99.500,,1.088730,-0.000191,0.000190,2.481645,1.094741,0.049633
2024-06-20 08:20:59.705,99.600,,1.093470,-0.000381,0.000000,2.552654,1.099790,0.051053
2024-06-20 08:20:59.805,99.700,,1.098210,-0.000381,0.000381,2.549411,1.104718,0.050988
2024-06-20 08:20:59.905,99.800,,1.103900,-0.000191,0.000381,2.571744,1.109778,0.051435
2024-06-20 08:21:00.005,99.900,,1.108640,-0.000191,0.000190,2.549811,1.114684,0.050996
2024-06-20 08:21:00.105,100.000,,1.113380,-0.000191,0.000190,2.541416,1.119781,0.050828
2024-06-20 08:21:00.205,100.100,,1.118130,-0.000572,0.000381,2.587800,1.124739,0.051756
2024-06-20 08:21:00.305,100.200,,1.122870,-0.000572,0.000190,2.577482,1.129691,0.051550
2024-06-20 08:21:00.405,100.300,,1.128560,-0.000381,0.000190,2.606821,1.139720,0.052022
2024-06-20 08:21:00.506,100.401,,1.133300,-0.000381,0.000190,2.606821,1.139720,0.052136
2024-06-20 08:21:00.605,100.500,,1.138040,0.000191,0.000190,2.589699,1.144708,0.051794
2024-06-20 08:21:00.705,100.600,,1.143730,-0.000381,0.000190,2.603493,1.149738,0.052070
2024-06-20 08:21:00.805,100.700,,1.148470,-0.000191,0.000190,2.574454,1.154658,0.051489
2024-06-20 08:21:00.905,100.800,,1.153220,-0.000191,0.000381,2.663150,1.159716,0.053263
2024-06-20 08:21:01.005,100.900,,1.157960,-0.000572,-0.000190,2.633584,1.164688,0.052672
2024-06-20 08:21:01.105,101.000,,1.162700,-0.000191,0.000190,2.634915,1.169651,0.052698
2024-06-20 08:21:01.205,101.100,,1.168390,-0.000381,0.000190,2.599457,1.174670,0.051989
2024-06-20 08:21:01.305,101.200,,1.173130,-0.000191,0.000571,2.639017,1.179767,0.052780
2024-06-20 08:21:01.405,101.300,,1.177870,-0.000381,0.000190,2.660296,1.184723,0.053206
2024-06-20 08:21:01.505,101.400,,1.183560,-0.000191,0.000190,2.647754,1.194695,0.053066
2024-06-20 08:21:01.605,101.500,,1.188310,-0.000381,0.000571,2.647754,1.194695,0.052955
2024-06-20 08:21:01.705,101.600,,1.193050,-0.000381,0.000190,2.677376,1.199769,0.053548
2024-06-20 08:21:01.805,101.700,,1.197790,-0.000381,0.000381,2.617572,1.204678,0.052351
2024-06-20 08:21:01.905,101.800,,1.203480,-0.000572,0.000000,2.629937,1.209698,0.052599
2024-06-20 08:21:02.005,101.900,,1.208220,-0.000381,0.000381,2.719273,1.214713,0.054385
2024-06-20 08:21:02.105,102.000,,1.213910,-0.000381,0.000381,2.685609,1.219752,0.053712
2024-06-20 08:21:02.205,102.100,,1.217710,-0.000191,0.000190,2.694255,1.224698,0.053885
2024-06-20 08:21:02.305,102.200,,1.223400,-0.000381,0.000000,2.673953,1.229734,0.053479
2024-06-20 08:21:02.405,102.300,,1.229090,-0.000381,0.000571,2.700466,1.234689,0.054009
2024-06-20 08:21:02.505,102.400,,1.232880,-0.000381,0.000000,2.682502,1.239744,0.053650
2024-06-20 08:21:02.605,102.500,,1.238570,-0.000381,0.000000,2.693285,1.244696,0.053866
2024-06-20 08:21:02.705,102.600,,1.243310,-0.000381,0.000000,2.723205,1.249695,0.054464
2024-06-20 08:21:02.805,102.700,,1.248050,-0.000381,0.000000,2.740070,1.254665,0.054801
2024-06-20 08:21:02.905,102.800,,1.253740,-0.000381,0.000190,2.789666,1.264697,0.054695
2024-06-20 08:21:03.005,102.900,,1.258490,-0.000381,0.000381,2.789666,1.264697,0.055793
2024-06-20 08:21:03.105,103.000,,1.263230,-0.000381,0.000000,2.773848,1.269726,0.055477
2024-06-20 08:21:03.205,103.100,,1.267970,-0.000381,0.000190,2.807794,1.274662,0.056156
2024-06-20 08:21:03.305,103.200,,1.273660,-0.000191,0.000190,2.758641,1.279734,0.055173
2024-06-20 08:21:03.405,103.300,,1.276500,-0.000381,0.000000,2.860337,1.284721,0.057207
2024-06-20 08:21:03.505,103.400,,1.278400,-0.000381,0.000190,2.868530,1.289724,0.057371
2024-06-20 08:21:03.605,103.500,,1.283140,-0.000572,0.000000,2.880491,1.294688,0.057610
2024-06-20 08:21:03.705,103.600,,1.287880,-0.000572,0.000381,2.861680,1.299778,0.057234
2024-06-20 08:21:03.805,103.700,,1.298320,-0.000572,0.000190,2.940742,1.304732,0.058815
2024-06-20 08:21:03.905,103.800,,1.303060,-0.000572,0.000190,2.931117,1.309741,0.058622
2024-06-20 08:21:04.005,103.900,,1.308750,-0.000572,0.000381,3.008704,1.314688,0.060174
2024-06-20 08:21:04.105,104.000,,1.313490,-0.000572,0.000190,2.995264,1.319706,0.059905
2024-06-20 08:21:04.205,104.100,,1.318230,-0.000381,0.000190,3.032208,1.324668,0.060644
2024-06-20 08:21:04.305,104.200,,1.322970,-0.000572,0.000381,3.150434,1.334629,0.061262
2024-06-20 08:21:04.405,104.300,,1.328660,-0.000381,0.000000,3.150434,1.334629,0.063009
2024-06-20 08:21:04.505,104.400,,1.333410,-0.000381,0.000381,3.137889,1.339672,0.062758
2024-06-20 08:21:04.605,104.500,,1.338150,-0.000572,0.000190,3.147656,1.344616,0.062953
2024-06-20 08:21:04.705,104.600,,1.333410,-0.000572,0.000571,3.225625,1.349687,0.064512
2024-06-20 08:21:04.805,104.700,,1.327720,-0.000381,0.000190,-0.518114,1.344794,-0.010362
2024-06-20 08:21:04.905,104.800,,1.322970,-0.000572,0.000000,-1.758379,1.339904,-0.035168
2024-06-20 08:21:05.005,104.900,,1.318230,-0.000572,0.000381,-2.228958,1.334919,-0.044579
2024-06-20 08:21:05.105,105.000,,1.313490,-0.000381,0.000381,-2.433229,1.329936,-0.048665
2024-06-20 08:21:05.205,105.100,,1.308750,-0.000572,0.000190,-2.567096,1.324917,-0.051342
2024-06-20 08:21:05.305,105.200,,1.303060,-0.000381,0.000190,-2.631515,1.319915,-0.052630
2024-06-20 08:21:05.405,105.300,,1.299270,-0.000572,0.000190,-2.702161,1.309945,-0.052876
2024-06-20 08:21:05.505,105.400,,1.293580,-0.000572,0.000571,-2.702161,1.309945,-0.054043
2024-06-20 08:21:05.605,105.500,,1.288830,-0.000191,0.000000,-2.654453,1.305019,-0.053089
2024-06-20 08:21:05.705,105.600,,1.283140,-0.000572,0.000190,-2.727396,1.299983,-0.054548
2024-06-20 08:21:05.805,105.700,,1.278400,-0.000572,0.000000,-2.698730,1.295045,-0.053975
2024-06-20 08:21:05.905,105.800,,1.273660,-0.000572,0.000571,-2.690222,1.289996,-0.053804
2024-06-20 08:21:06.005,105.900,,1.267970,-0.000191,-0.000190,-2.672995,1.284979,-0.053460
2024-06-20 08:21:06.105,106.000,,1.263230,-0.000381,0.000381,-2.685250,1.279947,-0.053705
2024-06-20 08:21:06.205,106.100,,1.258490,-0.000572,0.000381,-2.661371,1.274992,-0.053227
2024-06-20 08:21:06.305,106.200,,1.253740,-0.000381,0.000190,-2.682170,1.269910,-0.053643
2024-06-20 08:21:06.405,106.300,,1.249000,-0.000381,0.000190,-2.613262,1.264976,-0.052265
2024-06-20 08:21:06.505,106.400,,1.243310,-0.000381,-0.000190,-2.660414,1.259952,-0.053208
2024-06-20 08:21:06.605,106.500,,1.238570,-0.000381,0.000381,-2.637903,1.254974,-0.052758
2024-06-20 08:21:06.705,106.600,,1.238570,-0.000381,0.000190,-2.636323,1.249969,-0.052726
2024-06-20 08:21:06.805,106.700,,1.228140,-0.000572,0.000000,-2.588579,1.239961,-0.051598
2024-06-20 08:21:06.905,106.800,,1.223400,-0.000572,0.000190,-2.588579,1.239961,-0.051772
2024-06-20 08:21:07.005,106.900,,1.218650,-0.000572,0.000190,-2.601660,1.234981,-0.052033
2024-06-20 08:21:07.105,107.000,,1.213910,-0.000572,0.000381,-2.591821,1.229921,-0.051836
2024-06-20 08:21:07.205,107.100,,1.208220,-0.000572,0.000000,-2.536779,1.224985,-0.050736
2024-06-20 08:21:07.305,107.200,,1.203480,-0.000572,0.000381,-2.545023,1.219931,-0.050900
2024-06-20 08:21:07.405,107.300,,1.198740,-0.000572,0.000000,-2.527323,1.214980,-0.050546
2024-06-20 08:21:07.506,107.401,,1.194000,-0.000381,0.000000,-2.553761,1.209941,-0.051075
2024-06-20 08:21:07.605,107.500,,1.188310,-0.000381,0.000381,-2.477529,1.204920,-0.049551
2024-06-20 08:21:07.705,107.600,,1.183560,-0.000381,0.000381,-2.469991,1.199957,-0.049400
2024-06-20 08:21:07.805,107.700,,1.178820,-0.000381,0.000190,-2.510103,1.195014,-0.050202
2024-06-20 08:21:07.905,107.800,,1.173130,-0.000381,0.000000,-2.472010,1.185002,-0.048483
2024-06-20 08:21:08.005,107.900,,1.168390,-0.000381,0.000190,-2.472010,1.185002,-0.049440
2024-06-20 08:21:08.105,108.000,,1.163650,-0.000191,0.000381,-2.469256,1.179958,-0.049385
2024-06-20 08:21:08.205,108.100,,1.158910,-0.000572,0.000190,-2.431540,1.174966,-0.048631
2024-06-20 08:21:08.305,108.200,,1.153220,-0.000381,0.000190,-2.454013,1.169884,-0.049080
2024-06-20 08:21:08.405,108.300,,1.148470,-0.000572,0.000381,-2.446429,1.164923,-0.048929
2024-06-20 08:21:08.505,108.400,,1.143730,-0.000381,0.000190,-2.454477,1.159928,-0.049090
2024-06-20 08:21:08.605,108.500,,1.138990,-0.000572,0.000381,-2.460417,1.154929,-0.049208
2024-06-20 08:21:08.705,108.600,,1.133300,-0.000381,0.000381,-2.394160,1.149917,-0.047883
2024-06-20 08:21:08.805,108.700,,1.128560,-0.000191,0.000000,-2.408225,1.144978,-0.048165
2024-06-20 08:21:08.905,108.800,,1.123820,-0.000381,0.000190,-2.410875,1.139907,-0.048218
2024-06-20 08:21:09.005,108.900,,1.118130,-0.000381,0.000571,-2.405107,1.129918,-0.049089
2024-06-20 08:21:09.105,109.000,,1.113380,-0.000191,0.000190,-2.405107,1.129918,-0.048102
2024-06-20 08:21:09.205,109.100,,1.108640,-0.000191,0.000190,-2.386761,1.124947,-0.047735
2024-06-20 08:21:09.305,109.200,,1.102950,-0.000381,0.000381,-2.422054,1.119953,-0.048441
2024-06-20 08:21:09.405,109.300,,1.098210,-0.000381,0.000000,-2.421608,1.114989,-0.048432
2024-06-20 08:21:09.505,109.400,,1.094420,0.000000,0.000190,-2.333776,1.109965,-0.046676
2024-06-20 08:21:09.605,109.500,,1.088730,-0.000381,0.000000,-2.389444,1.104978,-0.047789
2024-06-20 08:21:09.705,109.600,,1.083990,-0.000381,0.000381,-2.384534,1.099968,-0.047691
2024-06-20 08:21:09.805,109.700,,1.078300,-0.000381,0.000381,-2.368959,1.095017,-0.047379
2024-06-20 08:21:09.906,109.801,,1.073550,0.000000,0.000190,-2.343201,1.089913,-0.046864
2024-06-20 08:21:10.005,109.900,,1.068810,-0.000191,0.000381,-2.382745,1.084963,-0.047655
2024-06-20 08:21:10.105,110.000,,1.068810,-0.000191,0.000190,-2.361943,1.079959,-0.047239
2024-06-20 08:21:10.205,110.100,,1.063120,-0.000191,0.000190,-2.316154,1.074948,-0.046323
2024-06-20 08:21:10.305,110.200,,1.058380,-0.000191,0.000000,-2.336766,1.069911,-0.046735
2024-06-20 08:21:10.405,110.300,,1.048900,-0.000191,0.000190,-2.290501,1.059929,-0.046523
2024-06-20 08:21:10.505,110.400,,1.043210,-0.000191,0.000190,-2.290501,1.059929,-0.045810
2024-06-20 08:21:10.605,110.500,,1.038460,-0.000191,0.000381,-2.318051,1.054950,-0.046361
2024-06-20 08:21:10.705,110.600,,1.033720,-0.000191,0.000190,-2.276635,1.049904,-0.045533
2024-06-20 08:21:10.805,110.700,,1.028980,0.000000,0.000190,-2.287163,1.044934,-0.045743
2024-06-20 08:21:10.905,110.800,,1.023290,-0.000191,0.000381,-2.300560,1.039938,-0.046011
2024-06-20 08:21:11.005,110.900,,1.018550,-0.000191,0.000190,-2.286225,1.034960,-0.045725
2024-06-20 08:21:11.105,111.000,,1.013810,-0.000191,0.000190,-2.269675,1.029924,-0.045394
2024-06-20 08:21:11.205,111.100,,1.009060,0.000000,0.000381,-2.232415,1.024952,-0.044648
2024-06-20 08:21:11.305,111.200,,1.003370,0.000000,0.000000,-2.243925,1.019947,-0.044879
2024-06-20 08:21:11.405,111.300,,0.998630,0.000000,0.000381,-2.258523,1.014992,-0.045170
2024-06-20 08:21:11.505,111.400,,0.993890,-0.000191,0.000000,-2.219349,1.009950,-0.044387
2024-06-20 08:21:11.605,111.500,,0.988200,-0.000191,0.000381,-2.237002,1.004935,-0.044740
2024-06-20 08:21:11.705,111.600,,0.983460,0.000000,0.000190,-2.222684,0.999925,-0.044740
2024-06-20 08:21:11.805,111.700,,0.978720,0.000000,0.000000,-2.248009,0.989929,-0.044454
2024-06-20 08:21:11.905,111.800,,0.973970,-0.000381,-0.000190,-2.248009,0.989929,-0.044960
2024-06-20 08:21:12.005,111.900,,0.969230,0.000191,0.000381,-2.237950,0.985000,-0.044960
2024-06-20 08:21:12.105,112.000,,0.963540,0.000000,0.000000,-2.170362,0.979953,-0.044759
2024-06-20 08:21:12.205,112.100,,0.958800,-0.000191,0.000000,-2.203130,0.975008,-0.043407
2024-06-20 08:21:12.305,112.200,,0.954060,0.000000,0.000190,-2.189067,0.969904,-0.044063
2024-06-20 08:21:12.405,112.300,,0.948370,-0.000191,0.000381,-2.218448,0.964893,-0.043781
2024-06-20 08:21:12.505,112.400,,0.943630,-0.000191,0.000190,-2.208894,0.959930,-0.044369
2024-06-20 08:21:12.605,112.500,,0.938890,0.000000,0.000190,-2.172896,0.954938,-0.044178
2024-06-20 08:21:12.705,112.600,,0.934140,-0.000191,0.000190,-2.197540,0.949908,-0.043458
2024-06-20 08:21:12.805,112.700,,0.928450,-0.000191,0.000190,-2.184490,0.944980,-0.043951
2024-06-20 08:21:12.905,112.800,,0.923710,-0.000191,-0.000190,-2.236811,0.934947,-0.043690
2024-06-20 08:21:13.005,112.900,,0.918970,-0.000191,0.000190,-2.236811,0.934947,-0.044736
2024-06-20 08:21:13.105,113.000,,0.916120,0.000000,0.000571,-2.170143,0.929939,-0.044736
2024-06-20 08:21:13.205,113.100,,0.913280,0.000000,0.000381,-2.206618,0.924925,-0.043403
2024-06-20 08:21:13.305,113.200,,0.908540,-0.000191,0.000000,-2.225082,0.919977,-0.044132
2024-06-20 08:21:13.405,113.300,,0.899050,-0.000191,0.000381,-2.255294,0.915026,-0.044502
2024-06-20 08:21:13.505,113.400,,0.893360,0.000000,0.000190,-2.309053,0.909925,-0.045106
2024-06-20 08:21:13.605,113.500,,0.888620,0.000000,0.000381,-2.230143,0.905017,-0.046181
2024-06-20 08:21:13.705,113.600,,0.883880,0.000191,0.000000,-2.263078,0.899989,-0.044603
2024-06-20 08:21:13.805,113.700,,0.879140,0.000000,0.000190,-2.282699,0.895072,-0.045262
2024-06-20 08:21:13.905,113.800,,0.873450,0.000000,0.000190,-2.330955,0.890009,-0.045654
2024-06-20 08:21:14.005,113.900,,0.868710,0.000000,0.000571,-2.307972,0.880015,-0.046619
2024-06-20 08:21:14.105,114.000,,0.863960,0.000191,0.000190,-2.307972,0.880015,-0.046159
2024-06-20 08:21:14.205,114.100,,0.859220,-0.000191,0.000190,-2.334423,0.875052,-0.046159
2024-06-20 08:21:14.305,114.200,,0.853530,0.000000,0.000381,-2.358408,0.869952,-0.046688
2024-06-20 08:21:14.405,114.300,,0.848790,0.000000,0.000190,-2.390428,0.865008,-0.047809
2024-06-20 08:21:14.505,114.400,,0.844050,0.000000,0.000190,-2.356534,0.859969,-0.047809
2024-06-20 08:21:14.605,114.500,,0.839310,0.000000,0.000190,-2.388401,0.855015,-0.047131
2024-06-20 08:21:14.705,114.600,,0.834560,0.000000,0.000190,-2.453862,0.849976,-0.047768
2024-06-20 08:21:14.805,114.700,,0.828870,-0.000191,0.000190,-2.456284,0.844982,-0.049077
2024-06-20 08:21:14.905,114.800,,0.824130,-0.000191,0.000000,-2.416856,0.840013,-0.049126
2024-06-20 08:21:15.005,114.900,,0.818440,0.000000,-0.000190,-2.445678,0.835056,-0.048337
2024-06-20 08:21:15.105,115.000,,0.813700,-0.000191,0.000190,-2.460164,0.829993,-0.048914
2024-06-20 08:21:15.205,115.100,,0.808960,-0.000191,0.000381,-2.510668,0.825025,-0.049203
2024-06-20 08:21:15.305,115.200,,0.804220,-0.000381,0.000000,-2.504132,0.819969,-0.050213
2024-06-20 08:21:15.405,115.300,,0.799470,-0.000381,0.000190,-2.448491,0.815038,-0.050083
2024-06-20 08:21:15.505,115.400,,0.793780,-0.000191,-0.000190,-2.477243,0.809934,-0.048970
2024-06-20 08:21:15.605,115.500,,0.789040,-0.000191,0.000190,-2.494260,0.804989,-0.049545
2024-06-20 08:21:15.705,115.600,,0.784300,0.000000,0.000381,-2.489167,0.799974,-0.049885
2024-06-20 08:21:15.805,115.700,,0.779560,-0.000191,0.000190,-2.525861,0.794994,-0.050517
2024-06-20 08:21:15.906,115.801,,0.773870,-0.000381,0.000190,-2.519075,0.789968,-0.050517
2024-06-20 08:21:16.005,115.900,,0.769130,-0.000381,0.000190,-2.547679,0.785037,-0.050381
2024-06-20 08:21:16.105,116.000,,0.764390,0.000000,0.000000,-2.522254,0.780010,-0.050445
2024-06-20 08:21:16.205,116.100,,0.759640,-0.000191,0.000190,-2.540781,0.775038,-0.050445
2024-06-20 08:21:16.305,116.200,,0.753950,-0.000381,0.000000,-2.585278,0.769985,-0.050816
2024-06-20 08:21:16.405,116.300,,0.749210,-0.000191,0.000190,-2.604079,0.764930,-0.052082
2024-06-20 08:21:16.505,116.400,,0.744470,-0.000191,0.000000,-2.535231,0.759939,-0.052082
2024-06-20 08:21:16.605,116.500,,0.738780,-0.000191,0.000190,-2.560445,0.754983,-0.050705
2024-06-20 08:21:16.705,116.600,,0.734040,-0.000381,0.000000,-2.587937,0.749948,-0.051759
2024-06-20 08:21:16.805,116.700,,0.729300,-0.000381,0.000000,-2.615375,0.744990,-0.051759
2024-06-20 08:21:16.905,116.800,,0.724550,-0.000381,0.000190,-2.591366,0.739976,-0.052308
2024-06-20 08:21:17.005,116.900,,0.718860,-0.000381,0.000000,-2.579159,0.735038,-0.051827
2024-06-20 08:21:17.105,117.000,,0.714120,-0.000381,0.000190,-2.651310,0.724978,-0.051583
2024-06-20 08:21:17.205,117.100,,0.709380,-0.000381,0.000000,-2.651310,0.724978,-0.053026
2024-06-20 08:21:17.305,117.200,,0.704640,-0.000191,0.000381,-2.641407,0.719966,-0.053026
2024-06-20 08:21:17.405,117.300,,0.698950,-0.000381,0.000381,-2.612234,0.715060,-0.052828
2024-06-20 08:21:17.505,117.400,,0.694210,-0.000381,0.000190,-2.534532,0.709973,-0.050691
2024-06-20 08:21:17.605,117.500,,0.688520,-0.000381,0.000190,-2.576773,0.705045,-0.050691
2024-06-20 08:21:17.705,117.600,,0.683770,-0.000381,0.000190,-2.626424,0.700024,-0.051535
2024-06-20 08:21:17.805,117.700,,0.679030,-0.000191,0.000190,-2.593290,0.695034,-0.051866
2024-06-20 08:21:17.905,117.800,,0.674290,-0.000381,0.000381,-2.554838,0.690013,-0.051866
2024-06-20 08:21:18.005,117.900,,0.669550,-0.000381,0.000190,-2.591168,0.684973,-0.051097
2024-06-20 08:21:18.106,118.001,,0.663860,-0.000572,0.000000,-2.572663,0.679970,-0.051453
2024-06-20 08:21:18.205,118.100,,0.659120,-0.000572,0.000190,-2.569547,0.675038,-0.051453
2024-06-20 08:21:18.306,118.201,,0.654370,-0.000381,0.000190,-2.557291,0.669995,-0.051391
2024-06-20 08:21:18.405,118.300,,0.649630,-0.000572,0.000000,-2.541602,0.664997,-0.050832
2024-06-20 08:21:18.505,118.400,,0.643940,-0.000572,0.000190,-2.533241,0.655017,-0.050832
2024-06-20 08:21:18.605,118.500,,0.639200,-0.000572,0.000190,-2.533241,0.655017,-0.050665
2024-06-20 08:21:18.706,118.601,,0.634460,-0.000191,0.000000,-2.458103,0.649967,-0.050665
2024-06-20 08:21:18.805,118.700,,0.629720,-0.000763,0.000190,-2.491827,0.644958,-0.049162
2024-06-20 08:21:18.905,118.800,,0.624030,-0.000763,0.000190,-2.477279,0.639985,-0.049546
2024-06-20 08:21:19.005,118.900,,0.619280,-0.000191,0.000190,-2.474384,0.635048,-0.049546
2024-06-20 08:21:19.106,119.001,,0.614540,-0.000381,0.000000,-2.432317,0.629936,-0.049488
2024-06-20 08:21:19.206,119.101,,0.608850,-0.000381,0.000000,-2.467383,0.625009,-0.049348
2024-06-20 08:21:19.305,119.200,,0.604110,-0.000572,0.000000,-2.401300,0.619971,-0.049348
2024-06-20 08:21:19.405,119.300,,0.599370,-0.000381,0.000190,-2.378229,0.615006,-0.048026
2024-06-20 08:21:19.505,119.400,,0.594630,-0.000381,0.000381,-2.373368,0.609974,-0.047467
2024-06-20 08:21:19.605,119.500,,0.594630,-0.000381,0.000000,-2.360823,0.604931,-0.047467
2024-06-20 08:21:19.705,119.600,,0.588940,-0.000572,0.000381,-2.353167,0.599990,-0.047216
2024-06-20 08:21:19.805,119.700,,0.584200,-0.000191,0.000190,-2.320809,0.595004,-0.046416
2024-06-20 08:21:19.905,119.800,,0.579450,-0.000381,0.000190,-2.286777,0.589940,-0.046416
2024-06-20 08:21:20.005,119.900,,0.569020,0.000000,0.000000,-2.306476,0.585028,-0.045736
2024-06-20 08:21:20.105,120.000,,0.564280,-0.000572,0.000190,-2.271022,0.579992,-0.046130
2024-06-20 08:21:20.205,120.100,,0.559540,-0.000381,0.000190,-2.183466,0.575031,-0.045420
2024-06-20 08:21:20.305,120.200,,0.554800,-0.000381,0.000381,-2.183679,0.569996,-0.043674
2024-06-20 08:21:20.405,120.300,,0.549110,-0.000381,0.000190,-2.166297,0.564969,-0.043674
2024-06-20 08:21:20.505,120.400,,0.544360,-0.000381,0.000190,-2.155009,0.559948,-0.043326
2024-06-20 08:21:20.605,120.500,,0.538670,-0.000381,0.000190,-2.131150,0.554999,-0.042623
2024-06-20 08:21:20.705,120.600,,0.533930,-0.000381,0.000190,-2.084263,0.549956,-0.042623
2024-06-20 08:21:20.805,120.700,,0.529190,-0.000191,0.000190,-2.056606,0.544979,-0.041685
2024-06-20 08:21:20.906,120.801,,0.524450,-0.000381,0.000381,-2.023100,0.539945,-0.040462
2024-06-20 08:21:21.005,120.900,,0.518760,-0.000381,0.000381,-2.038838,0.535029,-0.040462
2024-06-20 08:21:21.105,121.000,,0.514960,-0.000381,0.000381,-1.973727,0.529942,-0.040777
2024-06-20 08:21:21.205,121.100,,0.509270,-0.000381,0.000190,-1.989833,0.524967,-0.039797
2024-06-20 08:21:21.305,121.200,,0.503580,-0.000381,0.000381,-1.925052,0.514987,-0.039797
2024-06-20 08:21:21.405,121.300,,0.499790,-0.000191,0.000190,-1.925052,0.514987,-0.038501
2024-06-20 08:21:21.505,121.400,,0.494100,-0.000572,0.000000,-1.892432,0.509974,-0.037849
2024-06-20 08:21:21.605,121.500,,0.489360,-0.000381,0.000571,-1.888928,0.505023,-0.037849
2024-06-20 08:21:21.705,121.600,,0.484620,-0.000191,0.000000,-1.871777,0.499938,-0.037436
2024-06-20 08:21:21.805,121.700,,0.478930,-0.000381,-0.000190,-1.803581,0.495042,-0.037436
2024-06-20 08:21:21.905,121.800,,0.474180,-0.000381,0.000000,-1.757456,0.489999,-0.036072
2024-06-20 08:21:22.005,121.900,,0.469440,-0.000191,0.000381,-1.755720,0.485002,-0.035114
2024-06-20 08:21:22.105,122.000,,0.464700,-0.000191,0.000190,-1.718034,0.480010,-0.035114
2024-06-20 08:21:22.205,122.100,,0.459010,-0.000191,0.000381,-1.682468,0.475064,-0.034361
2024-06-20 08:21:22.305,122.200,,0.455220,-0.000381,0.000381,-1.692338,0.470018,-0.033847
2024-06-20 08:21:22.405,122.300,,0.449530,-0.000191,0.000190,-1.634144,0.459985,-0.033847
2024-06-20 08:21:22.505,122.400,,0.444780,-0.000381,0.000000,-1.634144,0.459985,-0.032683
2024-06-20 08:21:22.605,122.500,,0.439090,-0.000381,0.000381,-1.639000,0.455042,-0.032780
2024-06-20 08:21:22.705,122.600,,0.434350,-0.000191,0.000190,-1.608668,0.449924,-0.032780
2024-06-20 08:21:22.805,122.700,,0.434350,-0.000381,0.000190,-1.631913,0.444971,-0.032638
2024-06-20 08:21:22.905,122.800,,0.429610,-0.000381,0.000190,-1.597318,0.439975,-0.031946
2024-06-20 08:21:23.005,122.900,,0.419180,-0.000191,0.000190,-1.565213,0.435038,-0.031946
2024-06-20 08:21:23.105,123.000,,0.414440,0.000000,0.000190,-1.573139,0.429970,-0.031463
